alg	file	n	outputSize	correct	buildTime	searchTime	memory	dim
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	14	true	0.004101	3.2000000000001e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	19	true	0.004101	0.000128	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	15	true	0.004101	1.9000000000002e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	18	true	0.004101	1.6000000000002e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	22	true	0.004101	2.2000000000001e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	15	true	0.004101	1.4e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	19	true	0.004101	1.9999999999999e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	18	true	0.004101	1.5000000000001e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	11	true	0.004101	1.2000000000002e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	12	true	0.004101	1.1000000000001e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	24	true	0.004101	2.1e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	24	true	0.004101	1.9999999999999e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	27	true	0.004101	2.3000000000002e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	19	true	0.004101	1.6000000000002e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	22	true	0.004101	2.2000000000001e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	27	true	0.004101	2.1e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	22	true	0.004101	2.8999999999998e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	18	true	0.004101	1.5000000000001e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	11	true	0.004101	9.9999999999996e-06	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	19	true	0.004101	1.4e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	12	true	0.004101	8.9999999999986e-06	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	14	true	0.004101	1.1999999999998e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	11	true	0.004101	9.9999999999996e-06	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	24	true	0.004101	1.9000000000002e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	15	true	0.004101	1.0999999999997e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	22	true	0.004101	1.5999999999999e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	14	true	0.004101	9.9999999999996e-06	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	19	true	0.004101	1.4e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	18	true	0.004101	1.2999999999999e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	15	true	0.004101	9.9999999999996e-06	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	23	true	0.004101	1.7e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	20	true	0.004101	2.8999999999998e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	24	true	0.004101	5.0000000000001e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	19	true	0.004101	2.5000000000001e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	15	true	0.004101	2.2000000000001e-05	0.92421340942383	1
rangeTree	n_195_d_1_r_1000_s_195_rs_19.5.txt	195	17	true	0.004101	2.1999999999998e-05	0.92421340942383	1
