alg	file	n	outputSize	correct	buildTime	searchTime	memory	dim
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	9.1000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.1000000000002e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.2e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	6.2e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.8999999999997e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.7999999999999e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.7999999999999e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9999999999998e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.6e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.4000000000002e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.1000000000002e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0999999999999e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9999999999998e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	6.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.1000000000002e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9999999999998e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9999999999998e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	4.9e-05	0.64419651031494	1
kdTree	n_100_d_1_r_1000_s_100_rs_10.txt	100	100	true	0.002037	5.0000000000001e-05	0.64419651031494	1
