alg	file	n	outputSize	correct	buildTime	searchTime	memory	dim
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000317	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00011000000000001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000275	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000235	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000171	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000181	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000163	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000175	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00018	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000182	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000178	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000184	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000187	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000183	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000139	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000185	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000193	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000123	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000185	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000186	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000183	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000185	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000214	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000188	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000136	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000102	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7999999999994e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.0001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000101	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.0001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000104	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7999999999994e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000101	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000126	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010400000000001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000101	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000111	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010199999999999	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000101	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00011800000000001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000125	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000111	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9999999999989e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8999999999988e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00013199999999999	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010299999999999	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.0001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8999999999988e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000102	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010199999999999	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000122	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010499999999999	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8999999999988e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00011599999999999	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000114	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00011	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010500000000001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.0001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.4999999999998e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.5999999999999e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.5999999999999e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.4999999999998e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.4999999999998e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.4999999999998e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.4999999999998e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.3999999999997e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.3999999999997e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000107	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00011899999999999	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010599999999999	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.5999999999999e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.0001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000123	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010300000000001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.9000000000002e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8999999999988e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010099999999999	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010399999999999	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.8000000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000127	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.5999999999999e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.7e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.3999999999997e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	9.300000000001e-05	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.000107	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010300000000001	1.1120777130127	2
kdTree	n_195_d_2_r_1000_s_13.964240043769_rs_4.4158804331639.txt	195	195	true	0.008301	0.00010700000000001	1.1120777130127	2
